asset,trades,w,l,e,wr,avg,ev,score,trades_ano,ml_c,stop,targ,bars,dir,hours
es,3542,995,2061,486,28.1,0.023,0.023,1.34,740.1,0.0,0.75,2.0,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,1167,2458,329,29.5,0.062,0.062,3.88,826.2,0.0,0.75,2.0,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,2162,4519,815,28.8,0.043,0.043,3.74,1566.3,0.1,0.75,2.0,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,995,2061,486,28.1,0.023,0.023,1.34,740.1,0.1,0.75,2.0,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,1167,2458,329,29.5,0.062,0.062,3.88,826.2,0.1,0.75,2.0,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7482,2162,4517,803,28.9,0.045,0.045,3.86,1563.4,0.2,0.75,2.0,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3538,995,2061,482,28.1,0.023,0.023,1.39,739.3,0.2,0.75,2.0,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3944,1167,2456,321,29.6,0.064,0.064,4.0,824.1,0.2,0.75,2.0,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,6961,2079,4263,619,29.9,0.071,0.071,5.95,1454.5,0.3,0.75,2.0,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3293,956,1955,382,29.0,0.048,0.048,2.78,688.1,0.3,0.75,2.0,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3668,1123,2308,237,30.6,0.092,0.092,5.57,766.4,0.3,0.75,2.0,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3332,1184,1946,202,35.5,0.227,0.227,13.11,696.2,0.4,0.75,2.0,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1565,526,911,128,33.6,0.174,0.174,6.89,327.0,0.4,0.75,2.0,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1767,658,1035,74,37.2,0.274,0.274,11.52,369.2,0.4,0.75,2.0,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,383,180,175,28,47.0,0.542,0.542,10.62,80.0,0.5,0.75,2.0,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,148,67,65,16,45.3,0.495,0.495,6.02,30.9,0.5,0.75,2.0,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,235,113,110,12,48.1,0.572,0.572,8.77,49.1,0.5,0.75,2.0,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,2350,4672,474,31.4,0.112,0.112,9.71,1566.3,0.0,0.75,2.0,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,1114,2137,291,31.5,0.115,0.115,6.84,740.1,0.0,0.75,2.0,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,1236,2535,183,31.3,0.11,0.11,6.89,826.2,0.0,0.75,2.0,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,2350,4672,474,31.4,0.112,0.112,9.71,1566.3,0.1,0.75,2.0,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,1114,2137,291,31.5,0.115,0.115,6.84,740.1,0.1,0.75,2.0,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,1236,2535,183,31.3,0.11,0.11,6.89,826.2,0.1,0.75,2.0,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7482,2349,4666,467,31.4,0.113,0.113,9.81,1563.4,0.2,0.75,2.0,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3538,1114,2134,290,31.5,0.116,0.116,6.89,739.3,0.2,0.75,2.0,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3944,1235,2532,177,31.3,0.111,0.111,6.98,824.1,0.2,0.75,2.0,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,6961,2224,4365,372,31.9,0.129,0.129,10.73,1454.5,0.3,0.75,2.0,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3293,1050,2002,241,31.9,0.127,0.127,7.28,688.1,0.3,0.75,2.0,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3668,1174,2363,131,32.0,0.13,0.13,7.88,766.4,0.3,0.75,2.0,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3332,1233,1971,128,37.0,0.268,0.268,15.45,696.2,0.4,0.75,2.0,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1565,561,922,82,35.8,0.236,0.236,9.33,327.0,0.4,0.75,2.0,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1767,672,1049,46,38.0,0.296,0.296,12.44,369.2,0.4,0.75,2.0,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,383,188,175,20,49.1,0.6,0.6,11.74,80.0,0.5,0.75,2.0,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,148,71,65,12,48.0,0.569,0.569,6.93,30.9,0.5,0.75,2.0,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,235,117,110,8,49.8,0.619,0.619,9.49,49.1,0.5,0.75,2.0,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,2556,4866,74,34.1,0.188,0.188,16.25,1566.3,0.0,0.75,2.0,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,1258,2235,49,35.5,0.227,0.227,13.49,740.1,0.0,0.75,2.0,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,1298,2631,25,32.8,0.153,0.153,9.61,826.2,0.0,0.75,2.0,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,2556,4866,74,34.1,0.188,0.188,16.25,1566.3,0.1,0.75,2.0,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,1258,2235,49,35.5,0.227,0.227,13.49,740.1,0.1,0.75,2.0,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,1298,2631,25,32.8,0.153,0.153,9.61,826.2,0.1,0.75,2.0,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7482,2553,4855,74,34.1,0.188,0.188,16.29,1563.4,0.2,0.75,2.0,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3538,1258,2231,49,35.6,0.228,0.228,13.55,739.3,0.2,0.75,2.0,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3944,1295,2624,25,32.8,0.153,0.153,9.61,824.1,0.2,0.75,2.0,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,6961,2383,4515,63,34.2,0.191,0.191,15.97,1454.5,0.3,0.75,2.0,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3293,1167,2084,42,35.4,0.225,0.225,12.89,688.1,0.3,0.75,2.0,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3668,1216,2431,21,33.2,0.162,0.162,9.79,766.4,0.3,0.75,2.0,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3332,1288,2011,33,38.7,0.313,0.313,18.07,696.2,0.4,0.75,2.0,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1565,597,943,25,38.1,0.299,0.299,11.83,327.0,0.4,0.75,2.0,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1767,691,1068,8,39.1,0.325,0.325,13.68,369.2,0.4,0.75,2.0,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,383,197,180,6,51.4,0.664,0.664,13.0,80.0,0.5,0.75,2.0,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,148,77,67,4,52.0,0.681,0.681,8.28,30.9,0.5,0.75,2.0,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,235,120,113,2,51.1,0.654,0.654,10.03,49.1,0.5,0.75,2.0,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,1193,4465,1838,15.9,-0.153,-0.153,-13.26,1566.3,0.0,0.75,3.0,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,502,2008,1032,14.2,-0.219,-0.219,-13.01,740.1,0.0,0.75,3.0,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,691,2457,806,17.5,-0.095,-0.095,-5.95,826.2,0.0,0.75,3.0,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,1193,4465,1838,15.9,-0.153,-0.153,-13.26,1566.3,0.1,0.75,3.0,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,502,2008,1032,14.2,-0.219,-0.219,-13.01,740.1,0.1,0.75,3.0,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,691,2457,806,17.5,-0.095,-0.095,-5.95,826.2,0.1,0.75,3.0,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7482,1193,4464,1825,15.9,-0.152,-0.152,-13.15,1563.4,0.2,0.75,3.0,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3538,502,2008,1028,14.2,-0.218,-0.218,-12.96,739.3,0.2,0.75,3.0,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3944,691,2456,797,17.5,-0.093,-0.093,-5.84,824.1,0.2,0.75,3.0,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,6961,1180,4270,1511,17.0,-0.114,-0.114,-9.54,1454.5,0.3,0.75,3.0,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3293,497,1930,866,15.1,-0.184,-0.184,-10.56,688.1,0.3,0.75,3.0,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3668,683,2340,645,18.6,-0.052,-0.052,-3.13,766.4,0.3,0.75,3.0,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3332,738,1999,595,22.1,0.081,0.081,4.65,696.2,0.4,0.75,3.0,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1565,310,919,336,19.8,-0.007,-0.007,-0.28,327.0,0.4,0.75,3.0,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1767,428,1080,259,24.2,0.158,0.158,6.66,369.2,0.4,0.75,3.0,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,383,111,180,92,29.0,0.337,0.337,6.59,80.0,0.5,0.75,3.0,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,148,42,67,39,28.4,0.314,0.314,3.82,30.9,0.5,0.75,3.0,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,235,69,113,53,29.4,0.351,0.351,5.38,49.1,0.5,0.75,3.0,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,1320,4588,1588,17.6,-0.09,-0.09,-7.76,1566.3,0.0,0.75,3.0,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,567,2070,905,16.0,-0.15,-0.15,-8.91,740.1,0.0,0.75,3.0,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,753,2518,683,19.0,-0.036,-0.036,-2.25,826.2,0.0,0.75,3.0,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,1320,4588,1588,17.6,-0.09,-0.09,-7.76,1566.3,0.1,0.75,3.0,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,567,2070,905,16.0,-0.15,-0.15,-8.91,740.1,0.1,0.75,3.0,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,753,2518,683,19.0,-0.036,-0.036,-2.25,826.2,0.1,0.75,3.0,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7482,1320,4587,1575,17.6,-0.088,-0.088,-7.65,1563.4,0.2,0.75,3.0,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3538,567,2070,901,16.0,-0.149,-0.149,-8.86,739.3,0.2,0.75,3.0,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3944,753,2517,674,19.1,-0.034,-0.034,-2.14,824.1,0.2,0.75,3.0,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,6961,1301,4374,1286,18.7,-0.049,-0.049,-4.1,1454.5,0.3,0.75,3.0,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3293,561,1981,751,17.0,-0.111,-0.111,-6.38,688.1,0.3,0.75,3.0,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3668,740,2393,535,20.2,0.007,0.007,0.4,766.4,0.3,0.75,3.0,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3332,806,2040,486,24.2,0.157,0.157,9.07,696.2,0.4,0.75,3.0,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1565,344,944,277,22.0,0.074,0.074,2.94,327.0,0.4,0.75,3.0,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1767,462,1096,209,26.1,0.23,0.23,9.69,369.2,0.4,0.75,3.0,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,383,126,181,76,32.9,0.484,0.484,9.47,80.0,0.5,0.75,3.0,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,148,44,67,37,29.7,0.365,0.365,4.44,30.9,0.5,0.75,3.0,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,235,82,114,39,34.9,0.559,0.559,8.56,49.1,0.5,0.75,3.0,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,1452,4770,1274,19.4,-0.024,-0.024,-2.04,1566.3,0.0,0.75,3.0,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,636,2165,741,18.0,-0.077,-0.077,-4.56,740.1,0.0,0.75,3.0,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,816,2605,533,20.6,0.024,0.024,1.5,826.2,0.0,0.75,3.0,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,1452,4770,1274,19.4,-0.024,-0.024,-2.04,1566.3,0.1,0.75,3.0,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,636,2165,741,18.0,-0.077,-0.077,-4.56,740.1,0.1,0.75,3.0,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,816,2605,533,20.6,0.024,0.024,1.5,826.2,0.1,0.75,3.0,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7482,1452,4768,1262,19.4,-0.022,-0.022,-1.92,1563.4,0.2,0.75,3.0,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3538,636,2165,737,18.0,-0.076,-0.076,-4.51,739.3,0.2,0.75,3.0,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3944,816,2603,525,20.7,0.026,0.026,1.62,824.1,0.2,0.75,3.0,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,6961,1421,4506,1034,20.4,0.016,0.016,1.29,1454.5,0.3,0.75,3.0,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3293,625,2054,614,19.0,-0.038,-0.038,-2.2,688.1,0.3,0.75,3.0,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3668,796,2452,420,21.7,0.064,0.064,3.86,766.4,0.3,0.75,3.0,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3332,858,2082,392,25.8,0.216,0.216,12.45,696.2,0.4,0.75,3.0,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1565,369,967,229,23.6,0.134,0.134,5.31,327.0,0.4,0.75,3.0,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1767,489,1115,163,27.7,0.288,0.288,12.1,369.2,0.4,0.75,3.0,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,383,137,185,61,35.8,0.591,0.591,11.57,80.0,0.5,0.75,3.0,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,148,46,70,32,31.1,0.416,0.416,5.06,30.9,0.5,0.75,3.0,12,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,235,91,115,29,38.7,0.702,0.702,10.76,49.1,0.5,0.75,3.0,12,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,1593,4956,947,21.3,0.047,0.047,4.06,1566.3,0.0,0.75,3.0,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,715,2262,565,20.2,0.007,0.007,0.42,740.1,0.0,0.75,3.0,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,878,2694,382,22.2,0.083,0.083,5.2,826.2,0.0,0.75,3.0,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,1593,4956,947,21.3,0.047,0.047,4.06,1566.3,0.1,0.75,3.0,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,715,2262,565,20.2,0.007,0.007,0.42,740.1,0.1,0.75,3.0,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,878,2694,382,22.2,0.083,0.083,5.2,826.2,0.1,0.75,3.0,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7482,1592,4950,940,21.3,0.048,0.048,4.14,1563.4,0.2,0.75,3.0,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3538,715,2259,564,20.2,0.008,0.008,0.47,739.3,0.2,0.75,3.0,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3944,877,2691,376,22.2,0.084,0.084,5.27,824.1,0.2,0.75,3.0,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,6961,1539,4636,786,22.1,0.079,0.079,6.6,1454.5,0.3,0.75,3.0,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3293,689,2118,486,20.9,0.035,0.035,1.99,688.1,0.3,0.75,3.0,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3668,850,2518,300,23.2,0.119,0.119,7.21,766.4,0.3,0.75,3.0,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3332,906,2118,308,27.2,0.27,0.27,15.57,696.2,0.4,0.75,3.0,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1565,389,984,192,24.9,0.182,0.182,7.2,327.0,0.4,0.75,3.0,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1767,517,1134,116,29.3,0.347,0.347,14.59,369.2,0.4,0.75,3.0,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,383,147,185,51,38.4,0.689,0.689,13.49,80.0,0.5,0.75,3.0,16,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,148,50,70,28,33.8,0.517,0.517,6.29,30.9,0.5,0.75,3.0,16,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,235,97,115,23,41.3,0.798,0.798,12.23,49.1,0.5,0.75,3.0,16,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,1928,5306,262,25.7,0.215,0.215,18.57,1566.3,0.0,0.75,3.0,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,937,2439,166,26.5,0.242,0.242,14.4,740.1,0.0,0.75,3.0,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,991,2867,96,25.1,0.19,0.19,11.94,826.2,0.0,0.75,3.0,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,1928,5306,262,25.7,0.215,0.215,18.57,1566.3,0.1,0.75,3.0,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,937,2439,166,26.5,0.242,0.242,14.4,740.1,0.1,0.75,3.0,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,991,2867,96,25.1,0.19,0.19,11.94,826.2,0.1,0.75,3.0,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7482,1926,5295,261,25.7,0.215,0.215,18.62,1563.4,0.2,0.75,3.0,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3538,937,2435,166,26.5,0.243,0.243,14.46,739.3,0.2,0.75,3.0,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3944,989,2860,95,25.1,0.19,0.19,11.95,824.1,0.2,0.75,3.0,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,6961,1822,4916,223,26.2,0.232,0.232,19.32,1454.5,0.3,0.75,3.0,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3293,883,2269,141,26.8,0.256,0.256,14.66,688.1,0.3,0.75,3.0,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3668,939,2647,82,25.6,0.21,0.21,12.72,766.4,0.3,0.75,3.0,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3332,1006,2219,107,30.2,0.382,0.382,22.06,696.2,0.4,0.75,3.0,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1565,455,1038,72,29.1,0.34,0.34,13.46,327.0,0.4,0.75,3.0,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1767,551,1181,35,31.2,0.419,0.419,17.63,369.2,0.4,0.75,3.0,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,383,161,199,23,42.0,0.826,0.826,16.17,80.0,0.5,0.75,3.0,24,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,148,56,74,18,37.8,0.669,0.669,8.14,30.9,0.5,0.75,3.0,24,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,235,105,125,5,44.7,0.926,0.926,14.19,49.1,0.5,0.75,3.0,24,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,2874,3365,1257,38.3,-0.041,-0.041,-3.59,1566.3,0.0,1.0,1.5,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,1336,1525,681,37.7,-0.057,-0.057,-3.39,740.1,0.0,1.0,1.5,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,1538,1840,576,38.9,-0.028,-0.028,-1.73,826.2,0.0,1.0,1.5,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,2874,3365,1257,38.3,-0.041,-0.041,-3.59,1566.3,0.1,1.0,1.5,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,1336,1525,681,37.7,-0.057,-0.057,-3.39,740.1,0.1,1.0,1.5,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,1538,1840,576,38.9,-0.028,-0.028,-1.73,826.2,0.1,1.0,1.5,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7482,2874,3365,1243,38.4,-0.04,-0.04,-3.43,1563.4,0.2,1.0,1.5,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3538,1336,1525,677,37.8,-0.056,-0.056,-3.33,739.3,0.2,1.0,1.5,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3944,1538,1840,566,39.0,-0.025,-0.025,-1.58,824.1,0.2,1.0,1.5,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,6961,2784,3232,945,40.0,-0.0,-0.0,-0.01,1454.5,0.3,1.0,1.5,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3293,1300,1476,517,39.5,-0.013,-0.013,-0.75,688.1,0.3,1.0,1.5,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3668,1484,1756,428,40.5,0.011,0.011,0.69,766.4,0.3,1.0,1.5,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3332,1550,1496,286,46.5,0.163,0.163,9.41,696.2,0.4,1.0,1.5,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1565,712,694,159,45.5,0.137,0.137,5.43,327.0,0.4,1.0,1.5,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1767,838,802,127,47.4,0.186,0.186,7.8,369.2,0.4,1.0,1.5,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,383,233,119,31,60.8,0.521,0.521,10.19,80.0,0.5,1.0,1.5,6,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,148,89,41,18,60.1,0.503,0.503,6.12,30.9,0.5,1.0,1.5,6,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,235,144,78,13,61.3,0.532,0.532,8.15,49.1,0.5,1.0,1.5,6,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,2961,3446,1089,39.5,-0.012,-0.012,-1.08,1566.3,0.0,1.0,1.5,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,1380,1564,598,39.0,-0.026,-0.026,-1.55,740.1,0.0,1.0,1.5,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,1581,1882,491,40.0,-0.0,-0.0,-0.02,826.2,0.0,1.0,1.5,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,2961,3446,1089,39.5,-0.012,-0.012,-1.08,1566.3,0.1,1.0,1.5,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3542,1380,1564,598,39.0,-0.026,-0.026,-1.55,740.1,0.1,1.0,1.5,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3954,1581,1882,491,40.0,-0.0,-0.0,-0.02,826.2,0.1,1.0,1.5,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7482,2961,3446,1075,39.6,-0.011,-0.011,-0.92,1563.4,0.2,1.0,1.5,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3538,1380,1564,594,39.0,-0.025,-0.025,-1.48,739.3,0.2,1.0,1.5,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3944,1581,1882,481,40.1,0.002,0.002,0.14,824.1,0.2,1.0,1.5,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,6961,2862,3298,801,41.1,0.028,0.028,2.33,1454.5,0.3,1.0,1.5,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3293,1339,1507,447,40.7,0.017,0.017,0.95,688.1,0.3,1.0,1.5,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3668,1523,1791,354,41.5,0.038,0.038,2.3,766.4,0.3,1.0,1.5,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,3332,1586,1517,229,47.6,0.19,0.19,10.97,696.2,0.4,1.0,1.5,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1565,727,709,129,46.5,0.161,0.161,6.38,327.0,0.4,1.0,1.5,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,1767,859,808,100,48.6,0.215,0.215,9.05,369.2,0.4,1.0,1.5,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,383,239,120,24,62.4,0.56,0.56,10.96,80.0,0.5,1.0,1.5,8,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,148,92,42,14,62.2,0.554,0.554,6.74,30.9,0.5,1.0,1.5,8,long,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,235,147,78,10,62.6,0.564,0.564,8.64,49.1,0.5,1.0,1.5,8,short,"8,9,10,11,12,13,14,15,16,17,18,19,20"
es,7496,3145,3590,761,42.0,0.049,0.049,4.23,1566.3,0.0,1.0,1.5,12,both,"8,9,10,11,12,13,14,15,16,17,18,19,20"
